timestamp,customer_id,amount,category,status
2025-01-04 04:43:00,1012,85.63,grocery,0
2025-01-02 09:35:00,1031,4.8,travel,0
2025-01-02 17:06:00,1034,4.57,fuel,0
2025-01-03 06:23:00,1009,5.29,pharmacy,0
2025-01-01 15:27:00,1041,48.16,grocery,0
2025-01-02 23:44:00,1048,58.51,restaurant,0
2025-01-03 16:35:00,1033,23.76,pharmacy,0
2025-01-01 08:27:00,1049,133.0,grocery,0
2025-01-03 03:38:00,1038,74.38,grocery,0
2025-01-02 23:39:00,1023,2.74,travel,0
2025-01-01 20:49:00,1034,57.76,travel,0
2025-01-02 06:10:00,1002,1.36,grocery,0
2025-01-02 16:02:00,1049,116.47,tech,0
2025-01-03 06:05:00,1023,64.18,grocery,0
2025-01-03 02:41:00,1009,24.57,tech,0
2025-01-03 08:02:00,1026,7.84,restaurant,0
2025-01-03 20:54:00,1016,2.65,grocery,0
2025-01-03 18:20:00,1042,62.6,tech,0
2025-01-03 03:20:00,1014,4.8,restaurant,0
2025-01-03 07:25:00,1019,36.92,travel,0
2025-01-01 10:12:00,1009,11.4,grocery,0
2025-01-03 11:55:00,1017,86.64,restaurant,0
2025-01-01 06:22:00,1013,45.44,fuel,0
2025-01-04 02:37:00,1038,21.96,grocery,0
2025-01-04 10:43:00,1014,51.96,restaurant,0
2025-01-02 17:03:00,1019,41.83,tech,0
2025-01-03 02:14:00,1039,1.56,grocery,0
2025-01-02 21:37:00,1009,75.4,restaurant,0
2025-01-02 01:01:00,1033,57.67,restaurant,0
2025-01-01 08:23:00,1020,10.69,grocery,0
2025-01-02 14:07:00,1042,49.28,grocery,0
2025-01-02 00:17:00,1046,12.8,fuel,0
2025-01-02 03:49:00,1038,29.59,restaurant,0
2025-01-03 14:54:00,1020,23.75,grocery,0
2025-01-02 09:03:00,1019,82.05,travel,0
2025-01-02 07:22:00,1023,102.82,grocery,0
2025-01-01 12:04:00,1007,13.43,restaurant,0
2025-01-04 10:57:00,1000,2.27,restaurant,0
2025-01-03 23:20:00,1049,45.95,grocery,0
2025-01-01 00:27:00,1003,2.62,grocery,0
2025-01-03 08:29:00,1041,182.79,fuel,0
2025-01-02 03:11:00,1011,48.18,pharmacy,0
2025-01-03 06:07:00,1002,79.29,tech,0
2025-01-01 00:15:00,1030,2.1697765511829807,tech,0
2025-01-03 08:52:00,1033,18.97,fuel,0
2025-01-01 00:20:00,1030,20.354527695129416,restaurant,0
2025-01-03 09:24:00,1030,64.1,restaurant,0
2025-01-04 02:35:00,1005,35.1,grocery,0
2025-01-01 10:18:00,1033,34.8,travel,0
2025-01-01 03:58:00,1043,112.17,fuel,0
2025-01-03 16:41:00,1031,50.58,restaurant,0
2025-01-04 07:15:00,1003,79.94,grocery,0
2025-01-01 12:49:00,1026,44.56,restaurant,0
2025-01-01 16:12:00,1032,14.1,travel,0
2025-01-02 01:11:00,1017,7.43,fuel,0
2025-01-01 22:34:00,1018,66.95,restaurant,0
2025-01-02 17:59:00,1018,17.72,travel,0
2025-01-03 09:53:00,1034,2.24,fuel,0
2025-01-02 07:52:00,1043,45.9,restaurant,0
2025-01-02 23:28:00,1022,19.3,restaurant,0
2025-01-01 15:49:00,1020,15.79,grocery,0
2025-01-03 18:19:00,1026,4.2,restaurant,0
2025-01-01 01:56:00,1025,16.24,grocery,0
2025-01-04 04:14:00,1018,262.52,grocery,0
2025-01-03 19:00:00,1033,35.68,tech,0
2025-01-04 02:48:00,1043,0.27,fuel,0
2025-01-04 02:30:00,1031,48.13,grocery,0
2025-01-02 14:37:00,1022,7.51,fuel,0
2025-01-04 01:18:00,1027,101.34,grocery,0
2025-01-01 13:35:00,1004,119.9,fuel,0
2025-01-03 18:57:00,1006,14.09,tech,0
2025-01-01 20:26:00,1049,8.41,grocery,0
2025-01-02 23:53:00,1049,5.1,restaurant,0
2025-01-02 11:17:00,1004,41.18,tech,0
2025-01-02 11:38:00,1047,4.22,pharmacy,0
2025-01-03 21:08:00,1012,115.59,grocery,0
2025-01-02 04:45:00,1013,2.17,pharmacy,0
2025-01-03 21:42:00,1027,1.2,grocery,0
2025-01-01 18:18:00,1046,154.82,restaurant,0
2025-01-02 15:30:00,1007,48.12,grocery,0
2025-01-01 13:07:00,1007,84.01,fuel,0
2025-01-04 06:44:00,1037,21.24,restaurant,0
2025-01-04 08:00:00,1030,45.49,restaurant,0
2025-01-02 23:41:00,1025,68.99,grocery,0
2025-01-03 16:21:00,1046,1.53,travel,0
2025-01-04 07:18:00,1048,1.32,grocery,0
2025-01-03 22:56:00,1025,25.09,restaurant,0
2025-01-03 00:45:00,1001,17.17,fuel,0
2025-01-02 08:00:00,1026,39.6,fuel,0
2025-01-01 12:11:00,1031,23.29,restaurant,0
2025-01-03 22:37:00,1023,148.82,pharmacy,0
2025-01-02 06:00:00,1002,143.7,grocery,0
2025-01-02 12:41:00,1043,6.35,travel,0
2025-01-01 22:40:00,1031,105.44,grocery,0
2025-01-04 05:09:00,1021,42.55,restaurant,0
2025-01-02 16:50:00,1049,93.51,grocery,0
2025-01-01 23:36:00,1010,44.71,tech,0
2025-01-02 18:11:00,1027,17.33,fuel,0
2025-01-01 04:30:00,1044,34.71,tech,0
2025-01-01 07:46:00,1025,72.44,fuel,0
2025-01-02 15:31:00,1011,10.28,grocery,0
2025-01-03 04:36:00,1022,72.19,tech,0
2025-01-02 04:47:00,1002,27.0,pharmacy,0
2025-01-03 01:31:00,1014,5.64,grocery,0
2025-01-01 09:54:00,1009,8.28,grocery,0
2025-01-01 05:55:00,1010,7.7,grocery,0
2025-01-01 17:49:00,1003,71.94,tech,0
2025-01-03 03:39:00,1038,33.93,tech,0
2025-01-02 20:26:00,1007,27.34,tech,0
2025-01-04 08:10:00,1005,73.48,fuel,0
2025-01-03 03:44:00,1037,76.5,travel,0
2025-01-04 03:23:00,1049,35.19,pharmacy,0
2025-01-02 01:47:00,1026,14.57,grocery,0
2025-01-01 02:22:00,1003,27.1,grocery,0
2025-01-04 02:08:00,1004,79.63,grocery,0
2025-01-02 00:38:00,1010,72.48,restaurant,0
2025-01-01 13:40:00,1000,33.32,restaurant,0
2025-01-03 21:47:00,1031,15.29,fuel,0
2025-01-01 02:30:00,1046,50.79,fuel,0
2025-01-03 12:42:00,1035,63.46,tech,0
2025-01-03 14:18:00,1048,19.11,pharmacy,0
2025-01-01 19:38:00,1006,7.32,restaurant,0
2025-01-01 05:25:00,1012,0.74,fuel,0
2025-01-02 13:14:00,1021,29.53,grocery,0
2025-01-01 13:39:00,1014,52.94,travel,0
2025-01-02 06:01:00,1025,4.98,fuel,0
2025-01-02 05:29:00,1044,21.24,pharmacy,0
2025-01-02 01:29:00,1010,2.37,grocery,0
2025-01-02 10:38:00,1039,45.87,tech,0
2025-01-01 01:00:40,2019,9219.95,fuel,1
2025-01-02 16:52:00,1031,41.24,restaurant,0
2025-01-03 08:04:00,1033,13.52,fuel,0
2025-01-02 17:38:00,1001,72.69,restaurant,0
2025-01-03 07:38:00,1028,24.09,grocery,0
2025-01-03 15:09:00,1024,3.15,grocery,0
2025-01-03 12:11:00,1018,39.69,pharmacy,0
2025-01-04 01:15:00,1023,114.46,restaurant,0
2025-01-03 03:37:00,1011,44.16,pharmacy,0
2025-01-01 12:34:00,1005,120.4,travel,0
2025-01-02 06:38:00,1014,30.69,tech,0
2025-01-04 02:15:00,1009,94.82,travel,0
2025-01-04 01:42:00,1048,13.51,tech,0
2025-01-01 15:25:00,1001,1.08,travel,0
2025-01-01 01:03:00,1035,28.58,grocery,0
2025-01-02 02:13:00,1003,47.12,pharmacy,0
2025-01-02 15:13:00,1042,47.69,restaurant,0
2025-01-02 04:49:00,1035,41.61,grocery,0
2025-01-02 21:43:00,1049,31.08,grocery,0
2025-01-01 09:14:00,1008,12.81,restaurant,0
2025-01-04 10:28:00,1026,64.83,tech,0
2025-01-03 11:38:00,1003,33.27,fuel,0
2025-01-03 18:25:00,1003,0.13,grocery,0
2025-01-02 23:36:00,1027,31.16,restaurant,0
2025-01-02 07:35:00,1011,4.01,restaurant,0
2025-01-04 03:13:00,1008,39.77,travel,0
2025-01-04 01:02:00,1028,76.19,pharmacy,0
2025-01-03 15:50:00,1034,54.93,travel,0
2025-01-02 19:04:00,1001,25.95,grocery,0
2025-01-01 06:28:00,1003,42.01,pharmacy,0
2025-01-03 09:21:00,1046,8.89,fuel,0
2025-01-04 07:48:00,1032,20.82,restaurant,0
2025-01-04 08:56:00,1037,3.45,tech,0
2025-01-02 00:47:00,1003,70.75,grocery,0
2025-01-03 20:56:00,1003,25.1,fuel,0
2025-01-04 09:46:00,1033,4.96,fuel,0
2025-01-01 17:56:00,1023,79.77,grocery,0
2025-01-02 13:46:00,1018,34.07,grocery,0
2025-01-01 16:08:00,1008,4.32,grocery,0
2025-01-03 00:29:00,1038,29.61,grocery,0
2025-01-04 13:01:00,2026,-6.61,travel,1
2025-01-04 12:10:00,2005,362.8,pharmacy,1
2025-01-02 08:22:00,1015,45.79,grocery,0
2025-01-03 03:28:00,1026,9.12,grocery,0
2025-01-04 06:30:00,1044,47.09,tech,0
2025-01-02 08:55:00,1007,3.27,restaurant,0
2025-01-02 19:28:00,1038,13.13,pharmacy,0
2025-01-02 16:59:00,1018,71.27,pharmacy,0
2025-01-01 09:37:00,1013,25.05,pharmacy,0
2025-01-02 03:55:00,1004,8.28,fuel,0
2025-01-04 02:56:00,1018,33.62,tech,0
2025-01-01 00:53:00,1033,32.05,grocery,0
2025-01-01 06:12:00,1031,78.55,restaurant,0
2025-01-02 04:27:00,1040,2.72,pharmacy,0
2025-01-01 15:44:00,1041,181.18,pharmacy,0
2025-01-02 15:43:00,1018,41.81,grocery,0
2025-01-04 00:30:00,1037,10.33,grocery,0
2025-01-04 04:41:00,1043,161.48,travel,0
2025-01-03 22:00:00,1046,250.68,pharmacy,0
2025-01-02 03:07:00,1007,25.13,grocery,0
2025-01-03 20:53:00,1016,4.79,fuel,0
2025-01-02 18:32:00,1016,20.01,grocery,0
2025-01-01 00:20:00,1038,1.3629860167428762,fuel,0
2025-01-02 01:35:00,1024,3.69,travel,0
2025-01-03 07:56:00,1007,7.67,pharmacy,0
2025-01-01 16:28:00,1041,0.6,fuel,0
2025-01-01 05:14:00,1038,48.15,grocery,0
2025-01-01 01:11:00,1001,11.58,restaurant,0
2025-01-04 11:21:00,2024,327.94,tech,1
2025-01-03 13:14:00,1021,53.03,grocery,0
2025-01-02 05:03:00,1029,16.8,grocery,0
2025-01-01 17:20:00,1048,13.19,tech,0
2025-01-03 16:36:00,1049,94.93,restaurant,0
2025-01-04 02:52:00,1018,14.01,pharmacy,0
2025-01-03 18:15:00,1001,42.83,grocery,0
2025-01-03 00:36:00,1046,4.57,tech,0
2025-01-03 03:00:00,1028,19.74,tech,0
2025-01-03 17:58:00,1025,6.92,travel,0
2025-01-03 01:24:00,1000,34.02,grocery,0
2025-01-01 09:31:00,1046,29.94,pharmacy,0
2025-01-04 11:50:00,2000,-7.46,travel,1
2025-01-02 21:29:00,1033,63.54,tech,0
2025-01-03 08:55:00,1046,26.16,restaurant,0
2025-01-04 06:20:00,1027,3.86,fuel,0
2025-01-02 13:56:00,1007,101.7,travel,0
2025-01-03 14:34:00,1046,17.29,pharmacy,0
2025-01-02 11:31:00,1018,46.28,pharmacy,0
2025-01-03 12:05:00,1011,122.58,fuel,0
2025-01-03 04:33:00,1010,10.11,fuel,0
2025-01-02 18:35:00,1027,15.96,grocery,0
2025-01-03 00:56:00,1038,1.74,grocery,0
2025-01-02 07:09:00,1033,112.78,fuel,0
2025-01-04 01:08:00,1007,18.82,fuel,0
2025-01-03 11:32:00,1035,114.51,fuel,0
2025-01-02 17:20:00,1023,24.35,grocery,0
2025-01-02 12:33:00,1035,15.87,grocery,0
2025-01-02 11:19:00,1024,28.26,grocery,0
2025-01-01 20:59:00,1028,58.34,tech,0
2025-01-03 23:11:00,1010,12.34,fuel,0
2025-01-03 02:34:00,1028,51.05,fuel,0
2025-01-03 14:44:00,1030,98.68,fuel,0
2025-01-03 16:34:00,1024,18.54,grocery,0
2025-01-03 09:54:00,1002,43.12,restaurant,0
2025-01-01 12:18:00,1009,44.46,grocery,0
2025-01-02 14:21:00,1009,1.01,grocery,0
2025-01-02 13:20:00,1015,54.26,tech,0
2025-01-02 14:22:00,1006,0.03,fuel,0
2025-01-01 06:59:00,1013,42.2,restaurant,0
2025-01-02 07:11:00,1029,258.4,grocery,0
2025-01-04 00:06:00,1006,27.04,grocery,0
2025-01-04 03:18:00,1049,20.76,grocery,0
2025-01-03 04:23:00,1019,156.03,travel,0
2025-01-03 10:46:00,1044,10.83,travel,0
2025-01-04 03:11:00,1020,73.46,fuel,0
2025-01-03 18:27:00,1041,53.04,restaurant,0
2025-01-02 18:58:00,1022,49.95,fuel,0
2025-01-02 21:01:00,1031,67.36,grocery,0
2025-01-04 10:37:00,1015,9.65,grocery,0
2025-01-03 12:16:00,1022,11.32,fuel,0
2025-01-02 08:51:00,1015,39.2,grocery,0
2025-01-03 16:27:00,1035,19.34,tech,0
2025-01-04 12:15:00,2036,0.0,fuel,1
2025-01-02 17:12:00,1004,112.26,fuel,0
2025-01-02 07:49:00,1027,119.86,grocery,0
2025-01-03 05:55:00,1043,8.36,grocery,0
2025-01-02 22:53:00,1048,112.25,grocery,0
2025-01-02 20:58:00,1027,31.57,restaurant,0
2025-01-02 21:48:00,1023,60.17,travel,0
2025-01-02 15:02:00,1013,42.79,restaurant,0
2025-01-01 17:05:00,1023,22.84,restaurant,0
2025-01-01 00:20:00,1038,29.63,restaurant,0
2025-01-01 06:52:00,1040,24.22,restaurant,0
2025-01-02 13:45:00,1017,1.11,grocery,0
2025-01-02 11:51:00,1048,22.57,tech,0
2025-01-01 00:10:00,1029,2.47,travel,0
2025-01-02 17:28:00,1021,63.02,restaurant,0
2025-01-03 05:10:00,1004,31.21,fuel,0
2025-01-01 10:41:00,1046,36.75,grocery,0
2025-01-02 11:15:00,1026,3.98,restaurant,0
2025-01-04 07:41:00,1032,79.64,tech,0
2025-01-01 01:03:20,2019,0.0,travel,1
2025-01-03 04:11:00,1019,24.61,fuel,0
2025-01-02 23:14:00,1023,21.51,restaurant,0
2025-01-01 18:09:00,1021,34.17,restaurant,0
2025-01-01 15:01:00,1012,21.39,fuel,0
2025-01-04 04:07:00,1012,15.2,fuel,0
2025-01-01 21:11:00,1041,9.27,pharmacy,0
2025-01-02 05:11:00,1026,15.06,fuel,0
2025-01-03 02:51:00,1008,13.07,grocery,0
2025-01-01 15:06:00,1038,59.76,pharmacy,0
2025-01-02 19:40:00,1029,3.13,grocery,0
2025-01-03 04:15:00,1008,169.66,grocery,0
2025-01-03 01:38:00,1026,6.69,travel,0
2025-01-01 22:59:00,1015,14.54,travel,0
2025-01-04 01:28:00,1009,10.16,grocery,0
2025-01-01 18:20:00,1013,4.36,grocery,0
2025-01-01 18:56:00,1032,5.76,grocery,0
2025-01-02 19:56:00,1027,4.43,grocery,0
2025-01-04 01:55:00,1020,1.8,restaurant,0
2025-01-04 00:43:00,1030,57.44,fuel,0
2025-01-03 03:52:00,1017,2.75,pharmacy,0
2025-01-01 08:01:00,1033,83.41,grocery,0
2025-01-03 20:32:00,1010,26.23,fuel,0
2025-01-03 09:10:00,1017,40.32,fuel,0
2025-01-01 23:06:00,1047,85.68,fuel,0
2025-01-02 20:56:00,1022,6.16,travel,0
2025-01-01 01:50:00,1041,92.01,travel,0
2025-01-02 15:38:00,1035,7.14,fuel,0
2025-01-01 20:58:00,1040,23.53,fuel,0
2025-01-01 21:55:00,1040,16.97,pharmacy,0
2025-01-01 19:36:00,1018,29.79,fuel,0
2025-01-02 10:54:00,1012,135.05,pharmacy,0
2025-01-04 08:28:00,1005,45.82,tech,0
2025-01-04 01:16:00,1040,14.52,grocery,0
2025-01-01 23:22:00,1047,80.24,grocery,0
2025-01-03 08:45:00,1007,6.17,tech,0
2025-01-03 07:32:00,1037,15.35,pharmacy,0
2025-01-03 22:17:00,1041,12.02,grocery,0
2025-01-03 11:12:00,1024,7.11,grocery,0
2025-01-01 12:32:00,1020,72.51,grocery,0
2025-01-03 04:57:00,1046,67.37,restaurant,0
2025-01-04 06:13:00,1009,6.09,restaurant,0
2025-01-04 13:12:00,2020,9814.25,pharmacy,1
2025-01-03 11:00:00,1002,36.3,pharmacy,0
2025-01-02 19:19:00,1007,13.96,travel,0
2025-01-01 10:34:00,1004,157.81,grocery,0
2025-01-03 01:21:00,1045,58.45,fuel,0
2025-01-03 06:53:00,1040,38.08,grocery,0
2025-01-01 11:57:00,1002,5.14,restaurant,0
2025-01-02 17:25:00,1004,51.32,grocery,0
2025-01-04 00:48:00,1014,12.89,grocery,0
2025-01-02 20:09:00,1040,31.02,restaurant,0
2025-01-02 09:02:00,1003,8.32,grocery,0
2025-01-04 07:23:00,1029,16.33,fuel,0
2025-01-03 15:27:00,1049,10.43,pharmacy,0
2025-01-01 06:37:00,1031,0.91,pharmacy,0
2025-01-01 13:59:00,1031,213.75,pharmacy,0
2025-01-03 10:14:00,1016,8.06,fuel,0
2025-01-02 08:18:00,1029,60.89,restaurant,0
2025-01-02 17:29:00,1013,10.52,travel,0
2025-01-01 11:33:00,1041,1.34,tech,0
2025-01-04 01:01:00,1035,12.04,travel,0
2025-01-03 07:41:00,1011,48.5,pharmacy,0
2025-01-01 20:17:00,1006,5.14,restaurant,0
2025-01-03 03:15:00,1005,17.77,pharmacy,0
2025-01-03 18:47:00,1028,78.24,restaurant,0
2025-01-03 17:28:00,1012,3.45,grocery,0
2025-01-01 22:50:00,1034,7.89,grocery,0
2025-01-02 22:00:00,1043,30.86,grocery,0
2025-01-02 21:26:00,1004,1.53,grocery,0
2025-01-02 21:45:00,1001,10.53,fuel,0
2025-01-03 03:58:00,1002,15.72,restaurant,0
2025-01-02 09:29:00,1044,64.39,restaurant,0
2025-01-04 04:06:00,1007,10.36,grocery,0
2025-01-03 01:41:00,1016,18.76,restaurant,0
2025-01-01 09:28:00,1002,36.72,restaurant,0
2025-01-02 00:54:00,1015,83.64,pharmacy,0
2025-01-02 08:50:00,1035,8.14,travel,0
2025-01-01 03:55:00,1002,17.45,grocery,0
2025-01-03 06:36:00,1017,10.9,travel,0
2025-01-03 21:27:00,1024,17.86,restaurant,0
2025-01-02 17:39:00,1038,7.16,fuel,0
2025-01-04 12:13:00,2005,4458.37,restaurant,1
2025-01-01 06:21:00,1045,106.55,grocery,0
2025-01-04 00:18:00,1012,31.84,restaurant,0
2025-01-04 01:05:00,1020,31.01,pharmacy,0
2025-01-04 00:09:00,1034,20.03,tech,0
2025-01-02 18:56:00,1039,17.26,grocery,0
2025-01-01 04:04:00,1021,28.3,grocery,0
2025-01-04 02:41:00,1022,22.43,travel,0
2025-01-03 19:14:00,1046,21.07,restaurant,0
2025-01-04 00:27:00,1028,8.59,grocery,0
2025-01-01 16:34:00,1001,9.15,pharmacy,0
2025-01-04 05:48:00,1016,9.68,tech,0
2025-01-04 10:33:00,1010,2.12,tech,0
2025-01-02 18:42:00,1033,116.85,restaurant,0
2025-01-02 03:56:00,1029,1.61,grocery,0
2025-01-01 11:04:00,1018,87.11,grocery,0
2025-01-02 02:49:00,1025,62.44,fuel,0
2025-01-03 06:38:00,1024,4.17,grocery,0
2025-01-04 00:44:00,1033,0.47,grocery,0
2025-01-03 04:07:00,1034,66.98,grocery,0
2025-01-03 10:21:00,1021,26.41,tech,0
2025-01-03 06:12:00,1047,73.88,grocery,0
2025-01-02 18:52:00,1017,6.82,travel,0
2025-01-03 11:18:00,1020,1.44,travel,0
2025-01-03 09:08:00,1045,36.87,grocery,0
2025-01-02 17:17:00,1019,68.12,travel,0
2025-01-01 07:01:00,1012,23.14,grocery,0
2025-01-01 22:12:00,1021,3.27,tech,0
2025-01-02 18:39:00,1047,9.84,tech,0
2025-01-03 06:22:00,1032,93.69,restaurant,0
2025-01-04 07:29:00,1044,50.07,restaurant,0
2025-01-04 05:51:00,1023,281.98,pharmacy,0
2025-01-01 02:38:00,1028,29.6,restaurant,0
2025-01-03 04:45:00,1002,48.73,fuel,0
2025-01-01 00:15:00,1010,1.6631691430206237,tech,0
2025-01-02 17:24:00,1035,11.72,restaurant,0
2025-01-01 12:24:00,1026,183.84,pharmacy,0
2025-01-02 10:00:00,1022,18.76,travel,0
2025-01-02 12:31:00,1049,28.12,restaurant,0
2025-01-02 03:19:00,1037,0.32,travel,0
2025-01-01 10:48:00,1014,0.98,travel,0
2025-01-02 14:27:00,1046,12.47,grocery,0
2025-01-03 19:39:00,1039,111.38,restaurant,0
2025-01-04 03:55:00,1010,50.97,fuel,0
2025-01-04 02:12:00,1002,16.62,pharmacy,0
2025-01-01 12:45:00,1030,94.66,fuel,0
2025-01-03 13:58:00,1030,57.32,pharmacy,0
2025-01-01 16:16:00,1022,14.64,grocery,0
2025-01-02 17:22:00,1037,86.6,restaurant,0
2025-01-02 05:53:00,1049,35.95,fuel,0
2025-01-01 03:02:00,1041,75.77,grocery,0
2025-01-02 11:35:00,1012,69.04,grocery,0
2025-01-03 16:48:00,1029,7.42,grocery,0
2025-01-03 19:11:00,1019,59.57,restaurant,0
2025-01-01 18:31:00,1043,39.19,travel,0
2025-01-02 05:48:00,1027,15.79,pharmacy,0
2025-01-04 03:49:00,1001,110.27,restaurant,0
2025-01-02 11:47:00,1009,11.02,restaurant,0
2025-01-02 16:26:00,1024,7.26,grocery,0
2025-01-01 11:25:00,1010,0.34,fuel,0
2025-01-02 18:15:00,1006,26.02,grocery,0
2025-01-02 00:32:00,1043,44.28,restaurant,0
2025-01-03 09:14:00,1044,39.63,grocery,0
2025-01-04 07:32:00,1015,152.16,restaurant,0
2025-01-03 00:58:00,1049,101.76,grocery,0
2025-01-02 21:42:00,1042,8.94,restaurant,0
2025-01-01 14:35:00,1042,7.49,grocery,0
2025-01-03 18:14:00,1028,94.16,grocery,0
2025-01-01 06:56:00,1044,48.2,grocery,0
2025-01-01 20:48:00,1029,61.17,restaurant,0
2025-01-03 15:28:00,1035,21.25,grocery,0
2025-01-02 00:34:00,1028,9.96,restaurant,0
2025-01-02 04:07:00,1035,8.1,restaurant,0
2025-01-03 11:17:00,1023,42.11,travel,0
2025-01-02 19:33:00,1023,15.96,fuel,0
2025-01-01 06:54:00,1036,39.02,fuel,0
2025-01-03 00:52:00,1046,14.72,restaurant,0
2025-01-01 13:52:00,1004,5.1,grocery,0
2025-01-02 19:46:00,1004,4.27,grocery,0
2025-01-02 04:24:00,1024,101.29,travel,0
2025-01-03 10:37:00,1010,29.54,tech,0
2025-01-01 15:24:00,1022,27.1,restaurant,0
2025-01-01 01:20:00,1037,73.86,grocery,0
2025-01-03 17:49:00,1003,4.65,tech,0
2025-01-01 00:30:00,1044,82.12,travel,0
2025-01-03 21:30:00,1035,0.45,grocery,0
2025-01-02 21:22:00,1016,55.6,fuel,0
2025-01-02 20:43:00,1035,20.85,pharmacy,0
2025-01-03 22:10:00,1013,6.31,restaurant,0
2025-01-01 19:45:00,1001,17.5,grocery,0
2025-01-03 16:29:00,1021,9.11,grocery,0
2025-01-02 21:05:00,1027,44.02,fuel,0
2025-01-03 19:21:00,1006,39.41,fuel,0
2025-01-01 04:40:00,1008,53.15,travel,0
2025-01-01 20:32:00,1010,9.59,grocery,0
2025-01-01 11:51:00,1001,10.22,travel,0
2025-01-02 04:21:00,1035,100.01,travel,0
2025-01-03 08:19:00,1005,35.16,pharmacy,0
2025-01-02 18:54:00,1005,17.81,restaurant,0
2025-01-03 10:45:00,1025,42.49,pharmacy,0
2025-01-02 05:05:00,1034,63.5,fuel,0
2025-01-02 01:48:00,1026,9.35,restaurant,0
2025-01-02 14:43:00,1019,63.8,restaurant,0
2025-01-01 07:28:00,1034,7.66,travel,0
2025-01-02 12:55:00,1039,109.45,fuel,0
2025-01-03 16:50:00,1032,10.39,grocery,0
2025-01-04 03:24:00,1023,106.62,grocery,0
2025-01-03 00:48:00,1039,13.85,pharmacy,0
2025-01-04 03:00:00,1022,73.22,fuel,0
2025-01-03 00:44:00,1017,56.56,grocery,0
2025-01-01 00:05:00,1004,19.965717811822014,grocery,0
2025-01-02 12:38:00,1023,72.19,travel,0
2025-01-01 10:38:00,1038,46.61,pharmacy,0
2025-01-03 20:33:00,1032,30.02,grocery,0
2025-01-03 03:40:00,1042,131.22,pharmacy,0
2025-01-01 06:07:00,1045,2.99,fuel,0
2025-01-04 04:28:00,1039,22.13,grocery,0
2025-01-04 09:41:00,1034,44.82,travel,0
2025-01-01 02:04:00,1024,16.3,restaurant,0
2025-01-01 00:33:00,1001,118.32,grocery,0
2025-01-02 10:40:00,1038,43.89,travel,0
2025-01-03 02:18:00,1026,49.26,tech,0
2025-01-03 01:06:00,1016,34.79,grocery,0
2025-01-01 05:47:00,1049,28.05,grocery,0
2025-01-01 14:33:00,1030,18.56,grocery,0
2025-01-02 20:59:00,1011,23.44,grocery,0
2025-01-04 13:09:00,2033,6905.31,restaurant,1
2025-01-01 12:46:00,1048,30.89,grocery,0
2025-01-03 15:31:00,1014,47.06,grocery,0
2025-01-03 22:11:00,1031,5.84,restaurant,0
2025-01-01 11:02:00,1036,37.57,restaurant,0
2025-01-01 22:28:00,1000,18.21,restaurant,0
2025-01-03 08:23:00,1014,35.0,fuel,0
2025-01-02 06:15:00,1009,83.07,grocery,0
2025-01-02 13:25:00,1012,1.55,grocery,0
2025-01-02 18:51:00,1007,8.47,grocery,0
2025-01-03 20:24:00,1049,205.2,fuel,0
2025-01-02 15:45:00,1009,78.89,grocery,0
2025-01-03 17:38:00,1034,21.49,fuel,0
2025-01-01 09:34:00,1039,23.4,pharmacy,0
2025-01-02 14:52:00,1022,38.25,grocery,0
2025-01-03 11:36:00,1048,15.63,tech,0
2025-01-01 06:20:00,1006,34.12,fuel,0
2025-01-01 06:30:00,1034,3.08,pharmacy,0
2025-01-02 06:33:00,1001,35.19,pharmacy,0
2025-01-03 10:59:00,1019,74.21,travel,0
2025-01-03 21:11:00,1004,38.34,travel,0
2025-01-03 08:15:00,1017,14.59,grocery,0
2025-01-03 06:08:00,1000,13.73,travel,0
2025-01-04 09:23:00,1002,27.08,grocery,0
2025-01-02 11:58:00,1002,14.04,tech,0
2025-01-02 05:37:00,1034,5.12,fuel,0
2025-01-02 15:39:00,1039,40.03,pharmacy,0
2025-01-01 22:06:00,1004,9.21,pharmacy,0
2025-01-01 11:32:00,1032,113.74,restaurant,0
2025-01-03 13:09:00,1020,125.46,travel,0
2025-01-02 09:36:00,1048,10.96,restaurant,0
2025-01-01 01:55:00,1035,66.05,grocery,0
2025-01-03 16:08:00,1047,11.74,pharmacy,0
2025-01-04 07:25:00,1027,3.06,grocery,0
2025-01-03 17:47:00,1018,7.24,grocery,0
2025-01-01 15:55:00,1000,26.48,grocery,0
2025-01-03 12:45:00,1020,6.1,fuel,0
2025-01-04 12:25:00,2008,0.0,tech,1
2025-01-04 00:49:00,1005,47.93,restaurant,0
2025-01-02 11:26:00,1029,5.79,grocery,0
2025-01-01 08:14:00,1037,0.19,grocery,0
2025-01-04 03:12:00,1016,20.59,restaurant,0
2025-01-04 07:58:00,1043,5.67,tech,0
2025-01-02 12:21:00,1001,70.38,restaurant,0
2025-01-02 20:46:00,1030,24.61,restaurant,0
2025-01-01 15:51:00,1023,0.58,travel,0
2025-01-04 10:05:00,1016,103.25,pharmacy,0
2025-01-04 07:44:00,1033,9.87,grocery,0
2025-01-03 12:30:00,1042,14.25,grocery,0
2025-01-01 21:28:00,1038,103.76,grocery,0
2025-01-02 04:42:00,1040,80.68,grocery,0
2025-01-01 10:37:00,1015,6.51,grocery,0
2025-01-02 20:36:00,1032,9.47,grocery,0
2025-01-02 18:30:00,1002,3.02,travel,0
2025-01-03 15:43:00,1031,63.73,tech,0
